customer_id,firstname,lastname,brand,first_order_date,last_order_date,days_since_last,lifespan_days,lifespan_years,total_orders,avg_order_value,total_spent,frequency_per_year,clv,clv_tier,is_dormant,order_year_month
1524,John,Brown,ALDO,2025-07-06,2025-11-21,109,247,0.68,11,515.31,5668.41,16.26,5668.41,HIGH,1,2025-11
1525,Lena,Yilmaz,ALDO,2023-06-01,2025-07-17,236,1013,2.78,19,538.12,10224.28,6.85,10224.28,HIGH,1,2025-07
1526,Tom,Garcia,KANMO,2023-06-04,2023-11-09,852,1010,2.77,8,57.13,457.04,2.89,457.04,LOW,1,2023-11
1527,Priya,Sharma,ALDO,2025-12-27,2026-01-01,68,73,0.2,4,338.17,1352.68,20.0,1352.68,MID,0,2026-01
1528,David,Kumar,KANMO,2025-04-24,2025-04-24,320,320,0.88,8,38.8,310.4,9.12,310.4,LOW,1,2025-04
1529,Aisha,Hassan,ALDO,2024-02-16,2025-12-18,82,753,2.06,10,154.88,1548.8,4.85,1548.8,MID,0,2025-12
1530,Hana,Wilson,KANMO,2025-02-26,2025-04-23,321,377,1.03,8,83.5,668.0,7.75,668.0,LOW,1,2025-04
1531,John,Smith,ALDO,2024-03-27,2024-07-26,592,713,1.95,12,555.91,6670.92,6.14,6670.92,HIGH,1,2024-07
1532,Arjun,Gomez,CASIO,2025-04-05,2025-07-05,248,339,0.93,14,330.03,4620.42,15.07,4620.42,HIGH,1,2025-07
1533,Hana,Wilson,CASIO,2023-09-22,2024-02-22,747,900,2.47,10,384.24,3842.4,4.06,3842.4,HIGH,1,2024-02
1534,John,Khan,ALDO,2024-08-02,2025-12-26,74,585,1.6,12,561.41,6736.92,7.49,6736.92,HIGH,0,2025-12
1535,James,Patel,ALDO,2025-04-14,2025-09-24,167,330,0.9,5,249.59,1247.95,5.53,1247.95,MID,1,2025-09
1536,Zara,Lee,ALDO,2023-09-17,2025-09-30,161,905,2.48,9,108.18,973.62,3.63,973.62,MID,1,2025-09
1537,James,Martin,ALDO,2023-12-13,2024-12-08,457,818,2.24,11,309.17,3400.87,4.91,3400.87,HIGH,1,2024-12
1538,Lucas,Johnson,CASIO,2024-03-28,2024-08-16,571,712,1.95,8,245.33,1962.64,4.1,1962.64,MID,1,2024-08
1539,David,Sharma,CASIO,2023-05-07,2024-08-20,567,1038,2.84,13,73.08,950.04,4.57,950.04,MID,1,2024-08
1540,Ali,Brown,CASIO,2024-11-16,2025-11-10,120,479,1.31,3,160.24,480.72,2.29,480.72,LOW,1,2025-11
1541,Priya,Smith,ALDO,2024-01-28,2025-08-21,201,772,2.12,16,575.63,9210.08,7.56,9210.08,HIGH,1,2025-08
1542,Lucas,Martin,KANMO,2024-01-31,2024-06-21,627,769,2.11,10,289.72,2897.2,4.75,2897.2,HIGH,1,2024-06
1543,Omar,Hassan,ALDO,2024-12-04,2026-01-31,38,461,1.26,8,57.12,456.96,6.33,456.96,LOW,0,2026-01
1544,David,Wilson,CASIO,2025-04-21,2025-10-31,130,323,0.88,1,425.27,425.27,1.13,425.27,LOW,1,2025-10
1545,Arjun,Gomez,ALDO,2025-07-06,2025-12-22,78,247,0.68,19,67.42,1280.98,28.08,1280.98,MID,0,2025-12
1546,John,Khan,ALDO,2025-04-14,2025-10-18,143,330,0.9,5,70.42,352.1,5.53,352.1,LOW,1,2025-10
1547,Omar,Sharma,CASIO,2023-10-10,2024-03-11,729,882,2.42,6,295.11,1770.66,2.48,1770.66,MID,1,2024-03
1548,Fatima,Khan,CASIO,2024-06-05,2025-09-29,162,643,1.76,14,440.47,6166.58,7.95,6166.58,HIGH,1,2025-09
1549,Sara,Nair,KANMO,2025-06-26,2025-09-13,178,257,0.7,2,531.67,1063.34,2.84,1063.34,MID,1,2025-09
1550,David,Ali,ALDO,2023-04-15,2024-03-08,732,1060,2.9,1,252.92,252.92,0.34,252.92,LOW,1,2024-03
1551,David,Gomez,CASIO,2024-08-29,2026-01-24,45,558,1.53,10,432.88,4328.8,6.54,4328.8,HIGH,0,2026-01
1552,Omar,Brown,KANMO,2025-08-04,2025-12-15,85,218,0.6,13,587.31,7635.03,21.77,7635.03,HIGH,0,2025-12
1553,Lucas,Nair,KANMO,2025-10-17,2025-12-12,88,144,0.39,13,130.62,1698.06,32.95,1698.06,MID,0,2025-12
1554,Aisha,Kumar,ALDO,2023-06-25,2024-10-25,501,989,2.71,11,400.3,4403.3,4.06,4403.3,HIGH,1,2024-10
1555,Priya,Hassan,ALDO,2025-10-20,2026-01-23,46,141,0.39,14,136.97,1917.58,36.24,1917.58,MID,0,2026-01
1556,Hana,Gomez,ALDO,2024-01-28,2025-10-06,155,772,2.12,11,41.13,452.43,5.2,452.43,LOW,1,2025-10
1557,Hana,Brown,CASIO,2025-07-05,2025-07-21,232,248,0.68,7,368.34,2578.38,10.3,2578.38,HIGH,1,2025-07
1558,John,Chen,CASIO,2024-12-22,2025-11-13,117,443,1.21,2,163.19,326.38,1.65,326.38,LOW,1,2025-11
1559,Zara,Patel,CASIO,2025-11-09,2026-01-20,49,121,0.33,16,51.27,820.32,48.26,820.32,MID,0,2026-01
1560,Meera,Brown,KANMO,2026-01-22,2026-02-13,25,47,0.13,10,576.27,5762.7,77.66,5762.7,HIGH,0,2026-02
1561,Priya,Ahmed,KANMO,2023-12-01,2025-12-13,87,830,2.27,12,584.96,7019.52,5.28,7019.52,HIGH,0,2025-12
1562,Omar,Khan,KANMO,2023-04-14,2023-11-06,855,1061,2.91,17,489.31,8318.27,5.85,8318.27,HIGH,1,2023-11
1563,Sara,Yilmaz,CASIO,2023-12-19,2025-04-20,324,812,2.22,19,524.57,9966.83,8.54,9966.83,HIGH,1,2025-04
1564,John,Singh,ALDO,2025-04-04,2025-11-27,103,340,0.93,3,533.99,1601.97,3.22,1601.97,MID,1,2025-11
1565,Arjun,Sharma,ALDO,2025-04-26,2025-07-17,236,318,0.87,17,321.87,5471.79,19.51,5471.79,HIGH,1,2025-07
1566,Mike,Nair,KANMO,2023-08-07,2025-10-19,142,946,2.59,5,219.94,1099.7,1.93,1099.7,MID,1,2025-10
1567,Arjun,Nair,KANMO,2025-11-19,2026-02-18,20,111,0.3,13,162.49,2112.37,42.75,2112.37,HIGH,0,2026-02
1568,Ali,Lee,ALDO,2025-04-02,2026-01-17,52,342,0.94,16,81.01,1296.16,17.08,1296.16,MID,0,2026-01
1569,Lena,Yilmaz,KANMO,2025-08-14,2025-12-19,81,208,0.57,4,286.51,1146.04,7.02,1146.04,MID,0,2025-12
1570,John,Patel,ALDO,2025-09-22,2025-12-02,98,169,0.46,19,233.91,4444.29,41.04,4444.29,HIGH,1,2025-12
1571,Fatima,Lee,ALDO,2023-07-11,2024-03-31,709,973,2.67,16,587.63,9402.08,6.0,9402.08,HIGH,1,2024-03
1572,Aisha,Martin,ALDO,2023-05-16,2023-08-05,948,1029,2.82,12,518.93,6227.16,4.26,6227.16,HIGH,1,2023-08
1573,Arjun,Ahmed,CASIO,2025-05-20,2025-12-31,69,294,0.81,12,319.68,3836.16,14.9,3836.16,HIGH,0,2025-12
1574,Tom,Smith,KANMO,2025-08-22,2026-02-12,26,200,0.55,14,315.92,4422.88,25.55,4422.88,HIGH,0,2026-02
1575,Priya,Yilmaz,CASIO,2025-10-15,2025-12-16,84,146,0.4,18,29.57,532.26,45.0,532.26,LOW,0,2025-12
1576,Nina,Kumar,KANMO,2025-03-21,2026-01-06,63,354,0.97,13,515.95,6707.35,13.4,6707.35,HIGH,0,2026-01
1577,Lucas,Ali,KANMO,2025-08-01,2025-10-29,132,221,0.61,15,294.38,4415.7,24.77,4415.7,HIGH,1,2025-10
1578,Aisha,Martin,ALDO,2025-08-17,2025-10-02,159,205,0.56,4,552.54,2210.16,7.12,2210.16,HIGH,1,2025-10
1579,Arjun,Johnson,ALDO,2023-11-09,2024-10-10,516,852,2.33,3,207.44,622.32,1.29,622.32,LOW,1,2024-10
1580,Lucas,Lee,ALDO,2023-06-09,2023-10-04,888,1005,2.75,9,286.38,2577.42,3.27,2577.42,HIGH,1,2023-10
1581,Sara,Nair,KANMO,2025-04-16,2026-03-09,1,328,0.9,7,209.11,1463.77,7.79,1463.77,MID,0,2026-03
1582,Raj,Smith,KANMO,2025-10-04,2026-01-04,65,157,0.43,14,587.67,8227.38,32.55,8227.38,HIGH,0,2026-01
1583,Lena,Patel,ALDO,2025-12-24,2026-02-16,22,76,0.21,9,169.94,1529.46,43.22,1529.46,MID,0,2026-02
1584,Fatima,Martin,ALDO,2025-09-20,2025-11-29,101,171,0.47,13,71.98,935.74,27.75,935.74,MID,1,2025-11
1585,Sara,Patel,CASIO,2024-11-27,2025-11-04,126,468,1.28,9,130.85,1177.65,7.02,1177.65,MID,1,2025-11
1586,David,Johnson,KANMO,2024-03-10,2025-01-08,426,730,2.0,6,139.2,835.2,3.0,835.2,MID,1,2025-01
1587,Sofia,Kumar,KANMO,2025-03-16,2026-03-07,3,359,0.98,14,228.95,3205.3,14.23,3205.3,HIGH,0,2026-03
1588,Zara,Ahmed,ALDO,2024-12-29,2025-02-06,397,436,1.19,19,379.49,7210.31,15.91,7210.31,HIGH,1,2025-02
1589,Zara,Hassan,ALDO,2025-04-06,2025-11-26,104,338,0.93,5,312.18,1560.9,5.4,1560.9,MID,1,2025-11
1590,Fatima,Lee,CASIO,2023-10-30,2024-07-25,593,862,2.36,17,440.31,7485.27,7.2,7485.27,HIGH,1,2024-07
1591,Raj,Brown,CASIO,2023-08-03,2025-05-18,296,950,2.6,19,81.03,1539.57,7.3,1539.57,MID,1,2025-05
1592,Raj,Brown,KANMO,2025-03-05,2026-01-06,63,370,1.01,13,149.28,1940.64,12.82,1940.64,MID,0,2026-01
1593,Hana,Sharma,CASIO,2026-01-10,2026-02-02,36,59,0.16,12,34.31,411.72,74.24,411.72,LOW,0,2026-02
1594,Mike,Garcia,ALDO,2023-04-23,2025-11-11,119,1052,2.88,14,260.97,3653.58,4.86,3653.58,HIGH,1,2025-11
1595,Mike,Gomez,KANMO,2024-03-23,2024-07-17,601,717,1.96,6,288.82,1732.92,3.05,1732.92,MID,1,2024-07
1596,David,Yilmaz,CASIO,2025-03-12,2025-12-14,86,363,0.99,14,244.4,3421.6,14.08,3421.6,HIGH,0,2025-12
1597,Ali,Nair,CASIO,2025-07-20,2025-08-11,211,233,0.64,4,76.54,306.16,6.27,306.16,LOW,1,2025-08
1598,Priya,Ali,KANMO,2025-07-11,2025-11-15,115,242,0.66,20,558.16,11163.2,30.17,11163.2,HIGH,1,2025-11
1599,Raj,Singh,CASIO,2025-12-04,2026-02-27,11,96,0.26,10,514.73,5147.3,38.02,5147.3,HIGH,0,2026-02
1600,Priya,Wilson,KANMO,2023-12-21,2024-04-16,693,810,2.22,7,517.4,3621.8,3.15,3621.8,HIGH,1,2024-04
1601,Mike,Singh,KANMO,2023-10-17,2026-02-03,35,875,2.4,13,29.37,381.81,5.42,381.81,LOW,0,2026-02
1602,David,Singh,CASIO,2024-07-08,2025-04-08,336,610,1.67,9,201.75,1815.75,5.39,1815.75,MID,1,2025-04
1603,Mike,Sharma,ALDO,2023-10-13,2023-11-15,846,879,2.41,1,40.09,40.09,0.42,40.09,LOW,1,2023-11
1604,David,Singh,CASIO,2024-04-29,2025-04-07,337,680,1.86,6,576.52,3459.12,3.22,3459.12,HIGH,1,2025-04
1605,Sara,Chen,CASIO,2023-11-30,2024-06-14,634,831,2.28,20,395.55,7911.0,8.78,7911.0,HIGH,1,2024-06
1606,Zara,Sharma,KANMO,2025-05-21,2025-12-06,94,293,0.8,6,256.79,1540.74,7.47,1540.74,MID,1,2025-12
1607,Omar,Sharma,ALDO,2023-08-28,2024-04-20,689,925,2.53,4,433.26,1733.04,1.58,1733.04,MID,1,2024-04
1608,Lena,Ahmed,ALDO,2023-11-29,2026-01-17,52,832,2.28,9,506.47,4558.23,3.95,4558.23,HIGH,0,2026-01
1609,Sofia,Lee,ALDO,2025-08-02,2025-08-25,197,220,0.6,1,276.52,276.52,1.66,276.52,LOW,1,2025-08
1610,Omar,Ali,ALDO,2025-08-31,2026-01-24,45,191,0.52,13,39.54,514.02,24.84,514.02,LOW,0,2026-01
1611,Nina,Yilmaz,CASIO,2024-02-06,2024-08-15,572,763,2.09,8,400.2,3201.6,3.83,3201.6,HIGH,1,2024-08
1612,Tom,Patel,ALDO,2024-09-24,2025-10-16,145,532,1.46,9,404.07,3636.63,6.17,3636.63,HIGH,1,2025-10
1613,Arjun,Hassan,ALDO,2025-12-23,2026-03-07,3,77,0.21,4,88.79,355.16,18.96,355.16,LOW,0,2026-03
1614,John,Patel,ALDO,2025-04-24,2025-09-15,176,320,0.88,9,539.4,4854.6,10.27,4854.6,HIGH,1,2025-09
1615,Ali,Martin,KANMO,2024-01-30,2024-08-29,558,770,2.11,13,82.89,1077.57,6.16,1077.57,MID,1,2024-08
1616,Aisha,Ahmed,ALDO,2023-05-19,2023-10-22,870,1026,2.81,7,420.22,2941.54,2.49,2941.54,HIGH,1,2023-10
1617,Ali,Gomez,CASIO,2023-07-31,2025-11-04,126,953,2.61,6,128.39,770.34,2.3,770.34,LOW,1,2025-11
1618,James,Nair,CASIO,2025-12-06,2025-12-21,79,94,0.26,11,596.4,6560.4,42.71,6560.4,HIGH,0,2025-12
1619,Priya,Brown,CASIO,2026-01-29,2026-02-08,30,40,0.11,17,451.48,7675.16,155.12,7675.16,HIGH,0,2026-02
1620,Omar,Brown,CASIO,2025-12-10,2026-02-16,22,90,0.25,1,322.85,322.85,4.06,322.85,LOW,0,2026-02
1621,Nina,Patel,KANMO,2025-06-18,2025-10-07,154,265,0.73,1,213.34,213.34,1.38,213.34,LOW,1,2025-10
1622,John,Wilson,CASIO,2025-05-25,2025-10-09,152,289,0.79,9,301.91,2717.19,11.37,2717.19,HIGH,1,2025-10
1623,Aisha,Brown,CASIO,2024-06-16,2025-10-07,154,632,1.73,16,275.74,4411.84,9.24,4411.84,HIGH,1,2025-10
1624,Priya,Chen,KANMO,2025-02-19,2025-05-31,283,384,1.05,9,578.08,5202.72,8.55,5202.72,HIGH,1,2025-05
1625,James,Martin,CASIO,2024-05-11,2024-10-27,499,668,1.83,7,573.41,4013.87,3.82,4013.87,HIGH,1,2024-10
1626,Arjun,Hassan,KANMO,2023-09-25,2025-05-27,287,897,2.46,9,494.14,4447.26,3.66,4447.26,HIGH,1,2025-05
1627,Mike,Patel,CASIO,2023-12-17,2025-02-28,375,814,2.23,7,351.11,2457.77,3.14,2457.77,HIGH,1,2025-02
1628,David,Yilmaz,KANMO,2025-03-03,2025-03-20,355,372,1.02,17,170.51,2898.67,16.68,2898.67,HIGH,1,2025-03
1629,Zara,Martin,CASIO,2024-02-18,2025-03-31,344,751,2.06,1,90.92,90.92,0.49,90.92,LOW,1,2025-03
1630,Mike,Wilson,ALDO,2024-02-07,2024-10-15,511,762,2.09,3,148.73,446.19,1.44,446.19,LOW,1,2024-10
1631,Ali,Ahmed,ALDO,2024-05-06,2024-09-08,548,673,1.84,1,208.19,208.19,0.54,208.19,LOW,1,2024-09
1632,Lucas,Patel,ALDO,2023-07-01,2025-02-01,402,983,2.69,11,541.78,5959.58,4.08,5959.58,HIGH,1,2025-02
1633,Lucas,Costa,KANMO,2024-07-08,2025-02-10,393,610,1.67,17,150.04,2550.68,10.17,2550.68,HIGH,1,2025-02
1634,David,Ahmed,CASIO,2025-09-08,2026-02-01,37,183,0.5,14,417.23,5841.22,27.92,5841.22,HIGH,0,2026-02
1635,James,Smith,KANMO,2024-12-30,2025-04-09,335,435,1.19,2,486.57,973.14,1.68,973.14,MID,1,2025-04
1636,Arjun,Ahmed,KANMO,2023-09-30,2024-01-30,770,892,2.44,4,285.35,1141.4,1.64,1141.4,MID,1,2024-01
1637,Ali,Chen,CASIO,2023-12-17,2024-08-15,572,814,2.23,19,37.23,707.37,8.52,707.37,LOW,1,2024-08
1638,Aisha,Smith,ALDO,2023-07-09,2024-04-25,684,975,2.67,5,508.94,2544.7,1.87,2544.7,HIGH,1,2024-04
1639,Priya,Martin,CASIO,2025-11-20,2026-01-02,67,110,0.3,1,64.94,64.94,3.32,64.94,LOW,0,2026-01
1640,Aisha,Patel,CASIO,2024-06-02,2025-03-10,365,646,1.77,11,458.37,5042.07,6.22,5042.07,HIGH,1,2025-03
1641,Hana,Ali,CASIO,2024-05-08,2025-09-25,166,671,1.84,20,52.07,1041.4,10.88,1041.4,MID,1,2025-09
1642,Nina,Smith,KANMO,2025-06-05,2025-12-13,87,278,0.76,20,84.08,1681.6,26.26,1681.6,MID,0,2025-12
1643,David,Singh,ALDO,2025-04-30,2025-06-22,261,314,0.86,11,520.3,5723.3,12.79,5723.3,HIGH,1,2025-06
1644,Lucas,Khan,ALDO,2025-08-12,2025-09-29,162,210,0.58,12,494.28,5931.36,20.86,5931.36,HIGH,1,2025-09
1645,Hana,Patel,CASIO,2025-10-24,2025-12-29,71,137,0.38,2,88.71,177.42,5.33,177.42,LOW,0,2025-12
1646,Aisha,Costa,KANMO,2024-04-05,2026-03-10,0,704,1.93,20,480.19,9603.8,10.37,9603.8,HIGH,0,2026-03
1647,Omar,Ahmed,CASIO,2025-02-25,2025-05-06,308,378,1.04,19,289.9,5508.1,18.35,5508.1,HIGH,1,2025-05
1648,Meera,Sharma,ALDO,2023-10-16,2025-07-29,224,876,2.4,15,409.24,6138.6,6.25,6138.6,HIGH,1,2025-07
1649,Zara,Johnson,ALDO,2023-06-06,2025-04-13,331,1008,2.76,16,586.4,9382.4,5.79,9382.4,HIGH,1,2025-04
1650,Mike,Garcia,ALDO,2025-08-04,2025-10-10,151,218,0.6,10,434.04,4340.4,16.74,4340.4,HIGH,1,2025-10
1651,James,Smith,ALDO,2024-12-14,2025-12-04,96,451,1.24,3,68.21,204.63,2.43,204.63,LOW,1,2025-12
1652,Aisha,Brown,ALDO,2026-01-13,2026-02-24,14,56,0.15,7,294.19,2059.33,45.62,2059.33,HIGH,0,2026-02
1653,Meera,Sharma,KANMO,2025-07-09,2025-10-04,157,244,0.67,7,493.05,3451.35,10.47,3451.35,HIGH,1,2025-10
1654,Priya,Lee,KANMO,2024-05-11,2025-08-18,204,668,1.83,5,512.49,2562.45,2.73,2562.45,HIGH,1,2025-08
1655,Meera,Brown,ALDO,2024-01-26,2025-02-23,380,774,2.12,15,524.02,7860.3,7.07,7860.3,HIGH,1,2025-02
1656,Hana,Chen,KANMO,2025-01-20,2025-02-24,379,414,1.13,9,268.28,2414.52,7.93,2414.52,HIGH,1,2025-02
1657,Priya,Singh,CASIO,2025-07-14,2025-08-20,202,239,0.65,15,528.81,7932.15,22.91,7932.15,HIGH,1,2025-08
1658,Meera,Ali,ALDO,2023-07-11,2024-01-18,782,973,2.67,9,41.44,372.96,3.38,372.96,LOW,1,2024-01
1659,David,Brown,KANMO,2024-08-14,2024-12-13,452,573,1.57,18,73.34,1320.12,11.47,1320.12,MID,1,2024-12
1660,Sara,Ali,ALDO,2023-11-19,2025-04-16,328,842,2.31,14,317.06,4438.84,6.07,4438.84,HIGH,1,2025-04
1661,David,Brown,KANMO,2024-01-13,2024-04-22,687,787,2.16,2,397.96,795.92,0.93,795.92,LOW,1,2024-04
1662,Meera,Nair,KANMO,2025-01-17,2025-08-11,211,417,1.14,6,366.58,2199.48,5.25,2199.48,HIGH,1,2025-08
1663,Nina,Hassan,KANMO,2023-03-14,2025-08-17,205,1092,2.99,4,416.67,1666.68,1.34,1666.68,MID,1,2025-08
1664,Nina,Patel,ALDO,2025-06-18,2025-07-15,238,265,0.73,2,355.76,711.52,2.75,711.52,LOW,1,2025-07
1665,Aisha,Kumar,CASIO,2025-07-17,2025-09-25,166,236,0.65,8,532.5,4260.0,12.37,4260.0,HIGH,1,2025-09
1666,Lena,Brown,KANMO,2025-07-16,2025-09-10,181,237,0.65,9,309.72,2787.48,13.86,2787.48,HIGH,1,2025-09
1667,Priya,Gomez,KANMO,2024-06-29,2026-03-01,9,619,1.7,10,446.98,4469.8,5.9,4469.8,HIGH,0,2026-03
1668,Nina,Gomez,CASIO,2023-06-08,2025-07-03,250,1006,2.76,10,515.22,5152.2,3.63,5152.2,HIGH,1,2025-07
1669,Fatima,Lee,KANMO,2025-09-19,2025-10-31,130,172,0.47,6,215.99,1295.94,12.73,1295.94,MID,1,2025-10
1670,Tom,Patel,ALDO,2023-06-13,2024-08-24,563,1001,2.74,11,36.98,406.78,4.01,406.78,LOW,1,2024-08
1671,Sofia,Khan,ALDO,2026-01-20,2026-02-27,11,49,0.13,12,582.49,6989.88,89.39,6989.88,HIGH,0,2026-02
1672,Ali,Chen,KANMO,2024-09-20,2026-01-16,53,536,1.47,4,50.98,203.92,2.72,203.92,LOW,0,2026-01
1673,Omar,Hassan,CASIO,2024-06-23,2025-02-11,392,625,1.71,17,314.31,5343.27,9.93,5343.27,HIGH,1,2025-02
1674,Mike,Garcia,ALDO,2024-05-26,2025-05-04,310,653,1.79,15,307.13,4606.95,8.38,4606.95,HIGH,1,2025-05
1675,Mike,Yilmaz,KANMO,2023-05-19,2024-10-19,507,1026,2.81,12,288.78,3465.36,4.27,3465.36,HIGH,1,2024-10
1676,Tom,Sharma,CASIO,2024-03-27,2025-09-08,183,713,1.95,20,303.5,6070.0,10.24,6070.0,HIGH,1,2025-09
1677,Omar,Wilson,CASIO,2025-12-28,2026-01-15,54,72,0.2,14,517.35,7242.9,70.97,7242.9,HIGH,0,2026-01
1678,David,Wilson,KANMO,2025-12-07,2026-01-07,62,93,0.25,19,451.08,8570.52,74.57,8570.52,HIGH,0,2026-01
1679,Tom,Garcia,ALDO,2025-08-10,2025-09-28,163,212,0.58,13,392.27,5099.51,22.38,5099.51,HIGH,1,2025-09
1680,Aisha,Chen,KANMO,2025-02-15,2025-06-30,253,388,1.06,12,535.6,6427.2,11.29,6427.2,HIGH,1,2025-06
1681,Meera,Ahmed,KANMO,2024-07-23,2025-06-04,279,595,1.63,7,48.63,340.41,4.29,340.41,LOW,1,2025-06
1682,Mike,Yilmaz,CASIO,2025-06-02,2026-01-09,60,281,0.77,15,350.83,5262.45,19.48,5262.45,HIGH,0,2026-01
1683,Omar,Sharma,ALDO,2026-01-22,2026-02-22,16,47,0.13,5,293.13,1465.65,38.83,1465.65,MID,0,2026-02
1684,Hana,Khan,KANMO,2025-03-12,2025-08-14,208,363,0.99,16,190.75,3052.0,16.09,3052.0,HIGH,1,2025-08
1685,Priya,Smith,KANMO,2025-11-17,2025-12-14,86,113,0.31,10,499.65,4996.5,32.3,4996.5,HIGH,0,2025-12
1686,Ali,Smith,KANMO,2024-05-23,2024-05-28,651,656,1.8,14,227.55,3185.7,7.79,3185.7,HIGH,1,2024-05
1687,Meera,Garcia,KANMO,2025-05-02,2025-10-28,133,312,0.85,10,476.53,4765.3,11.7,4765.3,HIGH,1,2025-10
1688,Raj,Martin,ALDO,2025-08-16,2026-02-14,24,206,0.56,9,107.02,963.18,15.95,963.18,MID,0,2026-02
1689,Mike,Singh,CASIO,2025-08-27,2025-11-09,121,195,0.53,8,43.48,347.84,14.97,347.84,LOW,1,2025-11
1690,Priya,Costa,CASIO,2023-12-10,2025-02-14,389,821,2.25,13,580.97,7552.61,5.78,7552.61,HIGH,1,2025-02
1691,Zara,Chen,KANMO,2024-05-13,2024-11-06,489,666,1.82,19,275.59,5236.21,10.41,5236.21,HIGH,1,2024-11
1692,Raj,Yilmaz,ALDO,2024-12-27,2025-05-04,310,438,1.2,5,264.38,1321.9,4.17,1321.9,MID,1,2025-05
1693,Fatima,Garcia,KANMO,2025-08-17,2025-11-01,129,205,0.56,19,558.09,10603.71,33.83,10603.71,HIGH,1,2025-11
1694,Fatima,Ahmed,ALDO,2024-01-01,2025-03-23,352,799,2.19,4,104.7,418.8,1.83,418.8,LOW,1,2025-03
1695,David,Martin,CASIO,2024-02-07,2025-05-31,283,762,2.09,12,270.91,3250.92,5.75,3250.92,HIGH,1,2025-05
1696,David,Patel,KANMO,2025-12-14,2026-02-23,15,86,0.24,1,575.56,575.56,4.24,575.56,LOW,0,2026-02
1697,Omar,Nair,ALDO,2024-05-30,2025-02-02,401,649,1.78,19,319.52,6070.88,10.69,6070.88,HIGH,1,2025-02
1698,Ali,Ali,CASIO,2024-06-18,2024-08-11,576,630,1.73,13,97.41,1266.33,7.53,1266.33,MID,1,2024-08
1699,Tom,Hassan,CASIO,2023-07-12,2025-11-17,113,972,2.66,2,73.68,147.36,0.75,147.36,LOW,1,2025-11
1700,Zara,Smith,KANMO,2025-07-24,2026-02-19,19,229,0.63,10,350.13,3501.3,15.94,3501.3,HIGH,0,2026-02
1701,Lucas,Johnson,ALDO,2023-03-30,2023-07-16,968,1076,2.95,7,321.85,2252.95,2.37,2252.95,HIGH,1,2023-07
1702,Hana,Khan,ALDO,2024-11-08,2026-02-09,29,487,1.33,5,198.01,990.05,3.75,990.05,MID,0,2026-02
1703,Arjun,Hassan,KANMO,2024-12-24,2025-02-20,383,441,1.21,3,25.02,75.06,2.48,75.06,LOW,1,2025-02
1704,Ali,Sharma,CASIO,2025-07-25,2025-09-26,165,228,0.62,7,84.57,591.99,11.21,591.99,LOW,1,2025-09
1705,James,Gomez,KANMO,2023-12-01,2024-01-26,774,830,2.27,4,197.46,789.84,1.76,789.84,LOW,1,2024-01
1706,Omar,Khan,ALDO,2024-08-24,2025-11-16,114,563,1.54,20,95.84,1916.8,12.97,1916.8,MID,1,2025-11
1707,Lucas,Brown,ALDO,2025-04-24,2025-08-25,197,320,0.88,6,319.12,1914.72,6.84,1914.72,MID,1,2025-08
1708,Sofia,Johnson,KANMO,2023-06-01,2024-03-23,717,1013,2.78,10,408.83,4088.3,3.6,4088.3,HIGH,1,2024-03
1709,Priya,Ali,KANMO,2024-07-25,2025-08-29,193,593,1.62,13,426.15,5539.95,8.0,5539.95,HIGH,1,2025-08
1710,Priya,Chen,KANMO,2023-09-22,2024-02-20,749,900,2.47,1,187.97,187.97,0.41,187.97,LOW,1,2024-02
1711,Arjun,Ali,KANMO,2026-01-17,2026-02-23,15,52,0.14,10,44.6,446.0,70.19,446.0,LOW,0,2026-02
1712,Fatima,Costa,ALDO,2024-02-13,2024-07-04,614,756,2.07,15,532.39,7985.85,7.24,7985.85,HIGH,1,2024-07
1713,Meera,Brown,ALDO,2025-03-21,2025-09-20,171,354,0.97,17,517.11,8790.87,17.53,8790.87,HIGH,1,2025-09
1714,Omar,Wilson,KANMO,2023-12-02,2025-05-10,304,829,2.27,3,125.34,376.02,1.32,376.02,LOW,1,2025-05
1715,Hana,Kumar,CASIO,2024-03-16,2025-06-29,254,724,1.98,5,185.05,925.25,2.52,925.25,MID,1,2025-06
1716,Lena,Chen,ALDO,2023-05-25,2024-06-13,635,1020,2.79,16,373.36,5973.76,5.73,5973.76,HIGH,1,2024-06
1717,Sofia,Chen,CASIO,2023-04-07,2024-09-18,538,1068,2.93,5,426.22,2131.1,1.71,2131.1,HIGH,1,2024-09
1718,Lena,Singh,KANMO,2023-11-05,2024-01-13,787,856,2.35,2,41.98,83.96,0.85,83.96,LOW,1,2024-01
1719,Nina,Singh,ALDO,2025-07-06,2025-11-10,120,247,0.68,16,211.1,3377.6,23.64,3377.6,HIGH,1,2025-11
1720,David,Patel,ALDO,2025-02-17,2026-02-24,14,386,1.06,13,459.59,5974.67,12.29,5974.67,HIGH,0,2026-02
1721,John,Ali,ALDO,2024-09-14,2025-01-09,425,542,1.48,2,511.91,1023.82,1.35,1023.82,MID,1,2025-01
1722,Fatima,Kumar,KANMO,2025-12-10,2026-01-01,68,90,0.25,11,86.91,956.01,44.61,956.01,MID,0,2026-01
1723,Hana,Singh,ALDO,2024-12-26,2025-04-05,339,439,1.2,9,307.38,2766.42,7.48,2766.42,HIGH,1,2025-04
